UNIQUE_ID,Watershed,DESCRIPTOR,Waterbody,MLTYP_NAME,Lat,Long,Datayear_mean,Datayear_n,Datayear_sd,Datayear_median,Datayear_max,Datayear_min,NO3,NO3_n,NO3_sd,NO3_median,NO3_max,NO3_min,TN,TN_n,TN_sd,TN_median,TN_max,TN_min
W0638,Narragansett Bay (Shore),"[at power lines crossing Davis Street, Rehoboth.  (just east of First Street)]",Rocky Run,River/Stream,41.78162246,-71.2504345,2009,5,0,2009,2009,2009,NA,0,NA,NA,-Inf,Inf,1.04,5,0.11401754250991379,1.04,1.2,0.9
W0654,Mount Hope Bay (Shore),"[Robin Brook Road, Swansea]",Lewin Brook,River/Stream,41.76695306,-71.18552542,2009,5,0,2009,2009,2009,NA,0,NA,NA,-Inf,Inf,0.728,5,0.11256109452204169,0.728,0.86,0.58
W0661,Mount Hope Bay (Shore),"[Hortonville Road, Swansea]",Cole River,River/Stream,41.77539014,-71.19881372,2009,5,0,2009,2009,2009,NA,0,NA,NA,-Inf,Inf,1.24,5,0.23021728866442676,1.24,1.5,0.9
W0665,Narragansett Bay (Shore),"[Wilmarth Bridge Road, Rehoboth]",Palmer River,River/Stream,41.8334926,-71.27765127,2009,5,0,2009,2009,2009,NA,0,NA,NA,-Inf,Inf,0.766,5,0.09813256340277675,0.766,0.88,0.64
W0679,Concord (SuAsCo),"[at USGS flow gaging station #01099500 downstream of Rogers Street, Lowell]",Concord River,River/Stream,42.63670884,-71.3017484,2006.030303030303,33,0.8472325715546059,2006.030303030303,2007,2005,0.8941176470588235,17,0.6822303388842492,0.8941176470588235,2.8,0.3,1.38125,16,0.7054348540675698,1.38125,3.7,0.71
W0681,Nashua,"[""abandoned bridge"" (Atherton Bridge) near current Bolton Road bridge, Lancaster.]",Nashua River,River/Stream,42.44473811,-71.67198789,2007.4242424242425,66,1.6082537693038952,2007.4242424242425,2010,2005,1.4127272727272728,33,1.1758142729808372,1.4127272727272728,5.9,0.38,1.7272727272727273,33,1.2511801247404206,1.7272727272727273,6.3,0.53
W0682,Millers,"[Holtshire Road bridge, Orange]",Millers River,River/Stream,42.59815453,-72.34135156,2005,7,0,2005,2005,2005,NA,0,NA,NA,-Inf,Inf,0.7157142857142857,7,0.35027880052215277,0.7157142857142857,1.2,0.33
W0684,Millers,"[Route 2A bridge, Athol]",Millers River,River/Stream,42.59280929,-72.23911383,2005,1,NA,2005,2005,2005,NA,0,NA,NA,-Inf,Inf,0.81,1,NA,0.81,0.81,0.81
W0685,Millers,"[Freight Shed Road (south of Route 68), Templeton/Phillipston]",Beaver Brook,River/Stream,42.60455306,-72.12462107,2005,4,0,2005,2005,2005,NA,0,NA,NA,-Inf,Inf,0.8925000000000001,4,0.16760568804985912,0.8925000000000001,1.1,0.7
W0686,Millers,"[Route 202 bridge, Templeton]",Otter River,River/Stream,42.60658022,-72.07525656,2005,5,0,2005,2005,2005,NA,0,NA,NA,-Inf,Inf,3.98,5,2.7743467699622553,3.98,7.7,1.6
W0688,Blackstone,"[railroad trestle nearest to Route 122, Millville]",Blackstone River,River/Stream,42.02298331,-71.57206082,2006.2222222222222,18,2.5101102754204327,2006.2222222222222,2013,2005,1.3166666666666667,9,0.9288837386885401,1.3166666666666667,3.2,0.3,2.0744444444444445,9,1.1477707862538487,2.0744444444444445,4.4,0.67
W0689,Blackstone,"[abandoned Bridge Street bridge west of Route 140, Grafton]",Quinsigamond River,River/Stream,42.23053792,-71.70809238,2008.5842696629213,89,2.521764302860765,2008.5842696629213,2013,2005,0.18555555555555556,45,0.1899946836045151,0.18555555555555556,0.72,0.02,0.5322727272727272,44,0.17458074211656452,0.5322727272727272,0.9,0.28
W0690,Millers,"[at USGS flow gaging station #01166500 near Bridge Street/Farley Road, Erving/Wendell]",Millers River,River/Stream,42.59751119,-72.43783955,2008.5111111111112,90,2.5050261585323486,2008.5111111111112,2013,2005,0.32222222222222224,45,0.1608484448859305,0.32222222222222224,0.78,0.1,0.6828888888888889,45,0.25289795123206066,0.6828888888888889,1.4,0.32
W0692,Millers,"[south of Blossom Street, approximately 450 feet west of King Street at USGS flow gaging station #01164000, Royalston]",Millers River,River/Stream,42.62969793,-72.15035652,2008.2941176470588,85,2.472821452991572,2008.2941176470588,2013,2005,0.42209302325581394,43,0.2968369613387672,0.42209302325581394,1.6,0.06,0.8640476190476191,42,0.3890266748883431,0.8640476190476191,2.3,0.39
W0693,Millers,"[Winchendon Road, Royalston (at USGS flow gaging station #01162500)]",Priest Brook,River/Stream,42.68279648,-72.11503734,2008.4725274725274,91,2.518115076977925,2008.4725274725274,2013,2005,0.025869565217391303,46,0.013916590731373149,0.025869565217391303,0.09,0.02,0.37066666666666664,45,0.13976278604706033,0.37066666666666664,0.71,0.16
W0694,Millers,"[old bridge abutments on eastern shore of closed dirt road (Sibley Road on 1998 Winchendon USGS quadrangle), Winchendon]",Millers River,River/Stream,42.6723218,-72.09305542,2008.3333333333333,81,2.4647515087732477,2008.3333333333333,2013,2005,0.17902439024390243,41,0.2582034554188691,0.17902439024390243,1.6,0.03,0.56325,40,0.2872449816570857,0.56325,2,0.33
W0695,Concord (SuAsCo),"[School Street, Northborough]",Assabet River,River/Stream,42.30485304,-71.62845076,2012.142857142857,21,0.7270291799999699,2012.142857142857,2013,2011,4.79,10,2.8497368299546535,4.79,9.2,1.2,5.427272727272727,11,2.633283467115118,5.427272727272727,10,1.7
W0696,Concord (SuAsCo),"[Danforth Street bridge, Framingham]",Sudbury River,River/Stream,42.32543468,-71.39736431,2008.6494845360826,97,2.5781180034789997,2008.6494845360826,2013,2005,0.2989583333333333,48,0.15201119196384685,0.2989583333333333,0.62,0.07,0.626938775510204,49,0.1230887904731217,0.626938775510204,0.89,0.36
W0697,Concord (SuAsCo),"[at USGS flow gaging station #01097000 near the Route 27/62 bridge, Maynard]",Assabet River,River/Stream,42.43206352,-71.44974106,2007.9014084507041,71,2.0986725707828118,2007.9014084507041,2013,2005,1.2530555555555556,36,0.6541551561013398,1.2530555555555556,3.2,0.4,1.8271428571428572,35,0.864780051698191,1.8271428571428572,4.4,0.85
W0698,Concord (SuAsCo),"[near footbridge and USGS flow gaging station #01097300 in Nashoba Brook Conservation Area southeast of Wheeler Lane, Acton]",Nashoba Brook,River/Stream,42.51227518,-71.40458554,2009,88,2.5730700836107077,2009,2013,2005,0.595,44,0.22576484988115503,0.595,1.1,0.16,1.3261363636363637,44,0.3758724171787173,1.3261363636363637,2.4,0.64
W0739,Cape Cod,"[deep hole in mid pond ""narrows"", Mashpee]",Santuit Pond,Lake,41.65324527,-70.45633729,2009,2,0,2009,2009,2009,NA,0,NA,NA,-Inf,Inf,1.05,2,0.07071067811865482,1.05,1.1,1
W0744,Cape Cod,"[cranberry bog ditch inlet of Santuit Pond, southeast of Cranberry Lane on northeastern shore, Mashpee]",Unnamed Tributary,River/Stream,41.6553111,-70.45641613,2009,2,0,2009,2009,2009,NA,0,NA,NA,-Inf,Inf,0.9750000000000001,2,0.45961940777125593,0.9750000000000001,1.3,0.65
W0746,Cape Cod,"[deep hole, mid pond, Brewster]",Walkers Pond,Lake,41.72232226,-70.12543035,2009,4,0,2009,2009,2009,NA,0,NA,NA,-Inf,Inf,0.8775,4,0.07499999999999997,0.8775,0.98,0.8
W0747,Cape Cod,"[deep hole, middle of southeastern lobe, Brewster]",Upper Mill Pond,Lake,41.7276927,-70.1175758,2009,6,0,2009,2009,2009,NA,0,NA,NA,-Inf,Inf,0.405,6,0.05822370651203855,0.405,0.5,0.35
W0748,Cape Cod,"[deep hole, mid pond, Brewster]",Lower Mill Pond,Lake,41.74096476,-70.10876811,2009,6,0,2009,2009,2009,NA,0,NA,NA,-Inf,Inf,0.415,6,0.15083103128998354,0.415,0.7,0.31
W0750,Shawsheen,"[Beech Street, Tewksbury]",Content Brook,River/Stream,42.57967087,-71.21821677,2005,4,0,2005,2005,2005,NA,0,NA,NA,-Inf,Inf,1.9000000000000001,4,0.24494897427831783,1.9000000000000001,2.1,1.6
W0754,Buzzards Bay,"[deep hole in northern lobe of West Basin, Plymouth]",White Island Pond,Lake,41.80999411,-70.62755574,2010.090909090909,55,2.626592830834254,2010.090909090909,2014,2007,0.02,8,0,0.02,0.02,0.02,0.5842553191489361,47,0.17845648210053977,0.5842553191489361,1,0.27
W0762,Buzzards Bay,"[deep hole in southern lobe of East Basin, Plymouth]",White Island Pond,Lake,41.80918339,-70.61753091,2010.21875,32,2.5493120514138456,2010.21875,2014,2007,0.02,4,0,0.02,0.02,0.02,0.7235714285714285,28,0.33308006251099453,0.7235714285714285,1.6,0.24
W0767,Blackstone,"[at USGS gage #01110500 near Sutton Street bridge, Northbridge]",Blackstone River,River/Stream,42.153873,-71.65203977,2008.8,85,2.448517530106349,2008.8,2013,2005,1.562093023255814,43,1.192072141751766,1.562093023255814,6.7,0.48,2.802380952380952,42,1.3115784746777812,2.802380952380952,8,1.4
W0775,Buzzards Bay,"[deep hole in southeastern lobe of eastern basin, New Bedford]",Turner Pond,Lake,41.68379581,-70.97096286,2010,2,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.86,2,0.028284271247461926,0.86,0.88,0.84
W0805,Westfield,"[off Union Street (brook emerges from concrete culvert), Westfield]",Powdermill Brook,River/Stream,42.11440451,-72.71424125,2006,4,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,1.225,4,0.0957427107756338,1.225,1.3,1.1
W0808,Westfield,"[Route 20 bridge, Westfield]",Little River,River/Stream,42.11664658,-72.7336661,2012,10,0,2012,2012,2012,0.718,5,0.14324803663575986,0.718,0.89,0.55,0.856,5,0.1628803241647069,0.856,1.1,0.66
W0812,Westfield,"[bridge on private farm road, access off Pochassic Road (downstream of powerlines), Westfield]",Moose Meadow Brook,River/Stream,42.14152543,-72.78888168,2006,4,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,0.925,4,0.28676354952004157,0.925,1.2,0.56
W0816,Taunton,"[Malbone Street, Lakeville]",Cedar Swamp River,River/Stream,41.81989559,-71.02717559,2019,10,0,2019,2019,2019,0.04,5,0,0.04,0.04,0.04,0.6920000000000001,5,0.3392196928245765,0.6920000000000001,1.1,0.38
W0819,Taunton,"[West Street, Mansfield]",Wading River,River/Stream,42.01885627,-71.26670227,2006,4,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,0.415,4,0.02886751345948129,0.415,0.45,0.38
W0821,Taunton,"[Norton Avenue (near Harvey Street), Taunton]",Threemile River,River/Stream,41.93332037,-71.15426672,2016,13,5.70087712549569,2016,2019,2006,0.424,5,0.17343586710943037,0.424,0.7,0.26,1.7237500000000001,8,1.683142787423914,1.7237500000000001,4.9,0.59
W0838,Concord (SuAsCo),"[Route 135 bridge upstream of Cold Spring Brook confluence, Ashland]",Sudbury River,River/Stream,42.25849843,-71.45547229,2006,6,0,2006,2006,2006,0.3,2,0.07071067811865474,0.3,0.35,0.25,0.6725,4,0.0818026079453868,0.6725,0.72,0.55
W0843,Concord (SuAsCo),"[Route 2/2A bridge, Concord]",Assabet River,River/Stream,42.46568803,-71.39143422,2006,6,0,2006,2006,2006,1.75,2,0.21213203435596414,1.75,1.9,1.6,1.9500000000000002,4,0.47958315233127197,1.9500000000000002,2.5,1.5
W0844,Concord (SuAsCo),"[Nashawtuc Road bridge, Concord]",Sudbury River,River/Stream,42.45974876,-71.35935869,2006,6,0,2006,2006,2006,0.08499999999999999,2,0.03535533905932738,0.08499999999999999,0.11,0.06,0.74,4,0.03741657386773945,0.74,0.79,0.7
W0847,Concord (SuAsCo),"[Shermans Bridge Road/Lincoln Road, Wayland/Sudbury]",Sudbury River,River/Stream,42.39635089,-71.36467086,2006,6,0,2006,2006,2006,0.20500000000000002,2,0.021213203435596427,0.20500000000000002,0.22,0.19,0.745,4,0.09255628917943211,0.745,0.87,0.67
W0849,Concord (SuAsCo),"[Landham Road bridge, Sudbury (formerly reported as Wash Brook)]",Hop Brook,River/Stream,42.35708626,-71.40313662,2006,6,0,2006,2006,2006,0.44,2,0.1272792206135786,0.44,0.53,0.35,0.965,4,0.4266536456346452,0.965,1.6,0.69
W0850,Concord (SuAsCo),"[Pelham Island Road bridge, Wayland]",Sudbury River,River/Stream,42.35926526,-71.36883338,2006,6,0,2006,2006,2006,0.21500000000000002,2,0.021213203435596427,0.21500000000000002,0.23,0.2,0.725,4,0.08736894948054104,0.725,0.84,0.63
W0858,Taunton,"[Route 140, Norton]",Wading River,River/Stream,41.9471012,-71.1769499,2015.2857142857142,14,6.094494002200441,2015.2857142857142,2019,2006,0.177,5,0.08913472948295742,0.177,0.31,0.085,0.5322222222222223,9,0.09148466781075636,0.5322222222222223,0.7,0.38
W0868,Taunton,"[West Washington Street, Hanson]",Shumatuscacant River,River/Stream,42.05820916,-70.89995609,2019,10,0,2019,2019,2019,0.139,5,0.059413803110051795,0.139,0.2,0.065,0.666,5,0.1283744522870497,0.666,0.85,0.51
W0869,Taunton,"[Main Street, Hanson]",Poor Meadow Brook,River/Stream,42.04238758,-70.89846196,2017.2857142857142,14,2.8128433856309725,2017.2857142857142,2019,2013,0.13014285714285714,7,0.07880445962724988,0.13014285714285714,0.22,0.04,0.6157142857142857,7,0.1778442336106837,0.6157142857142857,0.87,0.4
W0877,North Coastal,"[upstream of Central Street (upstream of railroad tracks), Saugus]",Shute Brook,River/Stream,42.46230471,-71.01047988,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,1.8599999999999999,5,0.11401754250991379,1.8599999999999999,2,1.7
W0878,North Coastal,"[at mall entrance south off Lynn Fells Parkway and east of Forest Street, Saugus]",Bennetts Pond Brook,River/Stream,42.47966229,-71.02508341,2007,4,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,1.875,4,0.3403429642777024,1.875,2.2,1.4
W0882,North Coastal,"[Vernon Street/Main Street, Wakefield/Lynnfield]",Saugus River,River/Stream,42.52475475,-71.06594804,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,1.188,5,0.21614809737770074,1.188,1.5,0.94
W0883,North Coastal,"[Elm Street, Saugus]",Saugus River,River/Stream,42.47228295,-71.00682261,2007,5,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.96,5,0.06284902544988269,0.96,1,0.85
W0888,North Coastal,"[Lincoln Street, Manchester]",Causeway Brook,River/Stream,42.58004022,-70.7636231,2007,4,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.775,4,0.22956480566497992,0.775,0.99,0.45
W0889,North Coastal,"[Lincoln Street, Manchester]",Cat Brook,River/Stream,42.58035633,-70.76491831,2007,3,0,2007,2007,2007,NA,0,NA,NA,-Inf,Inf,0.69,3,0.27874719729532704,0.69,1,0.46
W0895,South Coastal,"[Circuit Street bridge, Hanover]",Drinkwater River,River/Stream,42.11232662,-70.87925085,2006,5,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,1.48,5,0.22803508501982758,1.48,1.7,1.2
W0897,South Coastal,"[approximately 300 feet downstream from confluence with unnamed tributary (Rockland WWTP discharge canal, MA0101923), Rockland]",French Stream,River/Stream,42.1055521,-70.89536679,2006,5,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,6.0200000000000005,5,3.044995894906921,6.0200000000000005,9.9,2.7
W0898,South Coastal,"[Summer Street crossing, Rockland]",French Stream,River/Stream,42.10912662,-70.90927444,2006,5,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,1,5,0.15427248620541514,1,1.2,0.84
W0901,Ten Mile,"[at outlet of impoundment locally known as Blackinton Pond approximately 400 feet downstream of North Main Street, (Route 152), Attleboro]",Bungay River,River/Stream,41.95002381,-71.29133543,2007,10,0,2007,2007,2007,0.248,5,0.13046072205840348,0.248,0.39,0.09,0.576,5,0.09555103348473001,0.576,0.69,0.46
W0905,Ten Mile,"[West Bacon Street, Plainville]",Ten Mile River,River/Stream,42.00286304,-71.33840362,2007,6,0,2007,2007,2007,0.5966666666666667,3,0.08504900548115384,0.5966666666666667,0.68,0.51,0.7333333333333334,3,0.05033222956847165,0.7333333333333334,0.78,0.68
W0910,South Coastal,"[Elm Street crossing, Hanover]",Iron Mine Brook,River/Stream,42.10540565,-70.82006123,2006,5,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,1.294,5,0.21137644144984558,1.294,1.5,0.97
W0917,South Coastal,"[Route 53/139 bridge, Hanover/Pembroke]",North River,River/Stream,42.10734882,-70.80841733,2006,5,0,2006,2006,2006,NA,0,NA,NA,-Inf,Inf,1.126,5,0.21766947420343533,1.126,1.4,0.83
W0918,South Coastal,"[Route 123 (Main Street) crossing, Norwell]",Second Herring Brook,River/Stream,42.16028331,-70.78863391,2019,2,0,2019,2019,2019,0.2,1,NA,0.2,0.2,0.2,0.77,1,NA,0.77,0.77,0.77
W0923,Westfield,"[deep hole, center of Middle Basin, Southwick]",Congamond Lakes,Lake,42.02715395,-72.75717252,2016,6,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,1.3833333333333333,6,1.4766809630609676,1.3833333333333333,4,0.31
W0925,Westfield,"[deep hole, center of South Pond, Southwick]",Congamond Lakes,Lake,42.0147182,-72.76361682,2016,6,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.5016666666666667,6,0.1967146834038239,0.5016666666666667,0.83,0.33
W0926,Taunton,"[deep hole, center of southern portion of west basin of pond, Halifax]",Monponsett Pond,Lake,42.00459582,-70.84525352,2013.7241379310344,29,3.326265083974366,2013.7241379310344,2019,2009,NA,0,NA,NA,-Inf,Inf,0.906896551724138,29,0.3765738729298662,0.906896551724138,1.5,0.25
W0927,Taunton,"[unnamed cranberry bog inlet, northern edge of west basin of Monponset Pond, approximately 325 feet upstream of confluence with pond (cranberry bogs upstream), Hanson]",Unnamed Tributary,River/Stream,42.01781072,-70.85192974,2009,1,NA,2009,2009,2009,NA,0,NA,NA,-Inf,Inf,1.7,1,NA,1.7,1.7,1.7
W0930,Taunton,"[deep hole, center of southern portion of east basin, Halifax]",Monponsett Pond,Lake,42.00146724,-70.83678103,2014.0294117647059,68,3.2182807509753295,2014.0294117647059,2019,2009,NA,0,NA,NA,-Inf,Inf,0.5541176470588235,68,0.17083845292370836,0.5541176470588235,0.98,0.28
W0931,Taunton,"[approximately 210 feet upstream of eastern basin of Monponsett Pond (cranberry bogs upstream), Halifax]",Stetson Brook,River/Stream,42.01439472,-70.83660527,2012.2173913043478,23,2.08798558291632,2012.2173913043478,2015,2009,NA,0,NA,NA,-Inf,Inf,0.6030434782608696,23,0.11795356492391772,0.6030434782608696,0.93,0.43
W0932,Taunton,"[unnamed swamp inlet at northeast corner of eastern basin of Monponsett Pond, at footbridge approximately 150 feet upstream/northeast of confluence with pond, Halifax]",Unnamed Tributary,River/Stream,42.01377012,-70.83407853,2011.888888888889,9,2.6666666666666665,2011.888888888889,2015,2009,NA,0,NA,NA,-Inf,Inf,1.8444444444444443,9,0.5198824653494073,1.8444444444444443,2.6,1.3
W0940,Taunton,"[deep hole, southern end of southern basin of pond, Easton]",Ames Long Pond,Lake,42.07840473,-71.11554731,2018,9,0,2018,2018,2018,0.05,3,0.017320508075688777,0.05,0.07,0.04,0.56,6,0.03847076812334267,0.56,0.61,0.52
W0947,Taunton,"[deep hole, center of pond, approximately 275 feet south from north central shore, Taunton]",Watson Pond,Lake,41.95142643,-71.11913351,2018,9,0,2018,2018,2018,0.04,3,0,0.04,0.04,0.04,0.24666666666666667,6,0.04179314138308661,0.24666666666666667,0.29,0.2
W0970,Charles,"[deep hole, Wrentham]",Lake Pearl,Lake,42.06605001,-71.3520429,2017,10,0,2017,2017,2017,0.04,4,0,0.04,0.04,0.04,0.5583333333333333,6,0.22955754543614257,0.5583333333333333,0.83,0.28
W0989,Shawsheen,"[approximately 550 feet upstream of confluence with Shawsheen River, Andover]",Rogers Brook,River/Stream,42.6539503,-71.14749048,2005,4,0,2005,2005,2005,NA,0,NA,NA,-Inf,Inf,1.255,4,0.2282542442102665,1.255,1.4,0.92
W0995,Nashua,"[Route 117, Bolton]",Still River,River/Stream,42.45586034,-71.64556281,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.48,5,0.11683321445547923,0.48,0.66,0.34
W0998,Nashua,"[trailer park road directly across from Kittredge Road, Shirley]",Mulpus Brook,River/Stream,42.57506071,-71.62035616,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.432,5,0.10305338422390599,0.432,0.57,0.33
W1000,Nashua,"[Route 111, Ayer]",James Brook,River/Stream,42.57946682,-71.58861709,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.678,5,0.10183319694480773,0.678,0.77,0.51
W1001,Nashua,"[Ayer Road/West Main Street, Shirley/Harvard]",Nashua River,River/Stream,42.55197544,-71.62097756,2008,4,0,2008,2008,2008,1.7,2,0,1.7,1.7,1.7,2.3499999999999996,2,0.07071067811865482,2.3499999999999996,2.4,2.3
W1005,Chicopee,"[deep hole, East Brookfield]",Quacumquasit Pond,Lake,42.17302268,-72.07108074,2016,6,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.325,6,0.20305171754998774,0.325,0.66,0.15
W1008,Chicopee,"[Creamery Road/Unitas Road, Hardwick/New Braintree]",Ware River,River/Stream,42.32097918,-72.17469434,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.432,5,0.0898331787259028,0.432,0.57,0.34
W1009,Chicopee,"[Upper Church Street, Ware]",Ware River,River/Stream,42.28485171,-72.21589977,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.504,5,0.10454664030948103,0.504,0.64,0.36
W1011,Chicopee,"[Gilbert Road bridge, Warren]",Quaboag River,River/Stream,42.21007678,-72.24555871,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.47400000000000003,5,0.06348228099241553,0.47400000000000003,0.56,0.39
W1012,Chicopee,"[Cold Spring Road/Old Belchertown Road, Belchertown/Ware (bridge under repair in 2003)]",Swift River,River/Stream,42.24326567,-72.33476023,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.162,5,0.01483239697419132,0.162,0.18,0.14
W1013,Chicopee,"[Route 181, Belchertown/Palmer]",Swift River,River/Stream,42.2107065,-72.34642165,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.152,5,0.016431676725154977,0.152,0.18,0.14
W1015,Chicopee,"[Palmer Street bridge, Palmer]",Quaboag River,River/Stream,42.17314464,-72.34600381,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.544,5,0.07700649323271384,0.544,0.66,0.47
W1017,Blackstone,"[downstream/south of Singing Dam, Blackstone Street, Sutton]",Blackstone River,River/Stream,42.18086003,-71.73011265,2008,10,0,2008,2008,2008,1.144,5,1.1431010454023738,1.144,2.9,0.02,4.42,5,2.8305476501906837,4.42,8.5,1.9
W1023,Blackstone,"[Bridge Street/Canal Street (upstream of dam), Blackstone]",Blackstone River,River/Stream,42.01664829,-71.5384768,2008,10,0,2008,2008,2008,1.3860000000000001,5,0.3872725138710466,1.3860000000000001,1.9,0.93,2.4,5,0.7842193570679061,2.4,3.6,1.6
W1031,Chicopee,"[River Street/West Street bridge, Springfield/Ludlow]",Chicopee River,River/Stream,42.16060737,-72.51019767,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.524,5,0.053197744313081545,0.524,0.58,0.44
W1032,Chicopee,"[Miller Street/Cottage Avenue bridge, Ludlow/Wilbraham]",Chicopee River,River/Stream,42.15694144,-72.42316427,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.516,5,0.06348228099241551,0.516,0.59,0.42
W1033,Chicopee,"[near the intersection of New Hampshire Avenue and Springfield Street, Palmer]",Chicopee River,River/Stream,42.17771167,-72.37458989,2008,5,0,2008,2008,2008,NA,0,NA,NA,-Inf,Inf,0.604,5,0.1283744522870497,0.604,0.74,0.44
