ID,Warehouse_vintage,Datayear,QCStatus,QCDate,Projname,Watershed,SARIS_PALIS_CAMIS,Waterbody,UNIQUE_ID,DESCRIPTOR,MLTYP_NAME,Latitude,Longitude,FSLOG,SURV_TYPE,OWMID,QAQC,QAQCType,StartDate,StartTime,FLOWSTAT,DWM_Name,DWM_Units,ResVal,nResult,DWMQual,DWM_Method,ResComm
419791,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Concord (2005),Concord (SuAsCo),8246500,Concord River,W0679,"[at USGS flow gaging station #01099500 downstream of Rogers Street, Lowell]",River/Stream,42.63670884,-71.3017484,05-J002-05,River,SM-1173,,Routine Sample,3/16/2005,12:40:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,1,1,b,EPA 353.1,
419793,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Concord (2005),Concord (SuAsCo),8246500,Concord River,W0679,"[at USGS flow gaging station #01099500 downstream of Rogers Street, Lowell]",River/Stream,42.63670884,-71.3017484,05-J002-05,River,SM-1173,,Routine Sample,3/16/2005,12:40:00 PM,Flowing,Total Nitrogen,mg/L,1.3,1.3,,USGS I-4650-03,
419755,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Concord (2005),Concord (SuAsCo),8246775,Assabet River,W0695,"[School Street, Northborough]",River/Stream,42.30485304,-71.62845076,05-J002-01,River,SM-1168,SM-1169,Duplicate,3/16/2005,9:10:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,2,2,b,EPA 353.1,
419757,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Concord (2005),Concord (SuAsCo),8246775,Assabet River,W0695,"[School Street, Northborough]",River/Stream,42.30485304,-71.62845076,05-J002-01,River,SM-1168,SM-1169,Duplicate,3/16/2005,9:10:00 AM,Flowing,Total Nitrogen,mg/L,2.4,2.4,,USGS I-4650-03,
419764,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Concord (2005),Concord (SuAsCo),8247650,Sudbury River,W0696,"[Danforth Street bridge, Framingham]",River/Stream,42.32543468,-71.39736431,05-J002-02,River,SM-1170,,Routine Sample,3/16/2005,10:20:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.61,0.61,b,EPA 353.1,
419766,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Concord (2005),Concord (SuAsCo),8247650,Sudbury River,W0696,"[Danforth Street bridge, Framingham]",River/Stream,42.32543468,-71.39736431,05-J002-02,River,SM-1170,,Routine Sample,3/16/2005,10:20:00 AM,Flowing,Total Nitrogen,mg/L,0.79,0.79,,USGS I-4650-03,
419773,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Concord (2005),Concord (SuAsCo),8246775,Assabet River,W0697,"[at USGS flow gaging station #01097000 near the Route 27/62 bridge, Maynard]",River/Stream,42.43206352,-71.44974106,05-J002-03,River,SM-1171,,Routine Sample,3/16/2005,11:05:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,1.3,1.3,b,EPA 353.1,
419775,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Concord (2005),Concord (SuAsCo),8246775,Assabet River,W0697,"[at USGS flow gaging station #01097000 near the Route 27/62 bridge, Maynard]",River/Stream,42.43206352,-71.44974106,05-J002-03,River,SM-1171,,Routine Sample,3/16/2005,11:05:00 AM,Flowing,Total Nitrogen,mg/L,1.7,1.7,,USGS I-4650-03,
419782,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Concord (2005),Concord (SuAsCo),8246875,Nashoba Brook,W0698,"[near footbridge and USGS flow gaging station #01097300 in Nashoba Brook Conservation Area southeast of Wheeler Lane, Acton]",River/Stream,42.51227518,-71.40458554,05-J002-04,River,SM-1172,,Routine Sample,3/16/2005,11:45:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.74,0.74,b,EPA 353.1,
419784,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Concord (2005),Concord (SuAsCo),8246875,Nashoba Brook,W0698,"[near footbridge and USGS flow gaging station #01097300 in Nashoba Brook Conservation Area southeast of Wheeler Lane, Acton]",River/Stream,42.51227518,-71.40458554,05-J002-04,River,SM-1172,,Routine Sample,3/16/2005,11:45:00 AM,Flowing,Total Nitrogen,mg/L,1.5,1.5,,USGS I-4650-03,
419818,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Blackstone (2005),Blackstone,5131800,West River,W0515,"[Hartford Avenue East, Uxbridge]",River/Stream,42.1003609,-71.60111703,05-K002-03,River,SM-1178,,Routine Sample,3/23/2005,11:00:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.4,0.4,b,EPA 353.1,
419820,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Blackstone (2005),Blackstone,5131800,West River,W0515,"[Hartford Avenue East, Uxbridge]",River/Stream,42.1003609,-71.60111703,05-K002-03,River,SM-1178,,Routine Sample,3/23/2005,11:00:00 AM,Flowing,Total Nitrogen,mg/L,0.55,0.55,,USGS I-4650-03,
419800,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Blackstone (2005),Blackstone,5131000,Blackstone River,W0680,"[Blackstone River Road bridge, Worcester (prior to October 2002 at old Millbury Street location approximately 350 feet downstream/south of current bridge, (see April 2001 orthophoto)]",River/Stream,42.22778189,-71.78735524,05-K002-01,River,SM-1175,SM-1176,Duplicate,3/23/2005,8:50:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.71,0.71,b,EPA 353.1,
419802,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Blackstone (2005),Blackstone,5131000,Blackstone River,W0680,"[Blackstone River Road bridge, Worcester (prior to October 2002 at old Millbury Street location approximately 350 feet downstream/south of current bridge, (see April 2001 orthophoto)]",River/Stream,42.22778189,-71.78735524,05-K002-01,River,SM-1175,SM-1176,Duplicate,3/23/2005,8:50:00 AM,Flowing,Total Nitrogen,mg/L,0.91,0.91,,USGS I-4650-03,
419809,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Blackstone (2005),Blackstone,5131000,Blackstone River,W0688,"[railroad trestle nearest to Route 122, Millville]",River/Stream,42.02298331,-71.57206082,05-K002-02,River,SM-1177,,Routine Sample,3/23/2005,10:05:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.89,0.89,b,EPA 353.1,
419811,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Blackstone (2005),Blackstone,5131000,Blackstone River,W0688,"[railroad trestle nearest to Route 122, Millville]",River/Stream,42.02298331,-71.57206082,05-K002-02,River,SM-1177,,Routine Sample,3/23/2005,10:05:00 AM,Flowing,Total Nitrogen,mg/L,1.9,1.9,,USGS I-4650-03,
419836,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Blackstone (2005),Blackstone,5132425,Quinsigamond River,W0689,"[abandoned Bridge Street bridge west of Route 140, Grafton]",River/Stream,42.23053792,-71.70809238,05-K002-05,River,SM-1180,,Routine Sample,3/23/2005,12:40:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.61,0.61,b,EPA 353.1,
419838,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Blackstone (2005),Blackstone,5132425,Quinsigamond River,W0689,"[abandoned Bridge Street bridge west of Route 140, Grafton]",River/Stream,42.23053792,-71.70809238,05-K002-05,River,SM-1180,,Routine Sample,3/23/2005,12:40:00 PM,Flowing,Total Nitrogen,mg/L,0.84,0.84,,USGS I-4650-03,
419827,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Blackstone (2005),Blackstone,5131000,Blackstone River,W0767,"[at USGS gage #01110500 near Sutton Street bridge, Northbridge]",River/Stream,42.153873,-71.65203977,05-K002-04,River,SM-1179,,Routine Sample,3/23/2005,11:55:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.99,0.99,b,EPA 353.1,
419829,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Blackstone (2005),Blackstone,5131000,Blackstone River,W0767,"[at USGS gage #01110500 near Sutton Street bridge, Northbridge]",River/Stream,42.153873,-71.65203977,05-K002-04,River,SM-1179,,Routine Sample,3/23/2005,11:55:00 AM,Flowing,Total Nitrogen,mg/L,3.1,3.1,,USGS I-4650-03,
419845,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Nashua  (2005),Nashua,8144650,North Nashua River,W0481,"[approximately 200 feet downstream of Route 190 bridge, Lancaster]",River/Stream,42.4951686,-71.72192464,05-O002-01,River,SM-1182,SM-1183,Duplicate,4/13/2005,9:00:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.39,0.39,,EPA 353.1,
419847,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Nashua  (2005),Nashua,8144650,North Nashua River,W0481,"[approximately 200 feet downstream of Route 190 bridge, Lancaster]",River/Stream,42.4951686,-71.72192464,05-O002-01,River,SM-1182,SM-1183,Duplicate,4/13/2005,9:00:00 AM,Flowing,Total Nitrogen,mg/L,2.1,2.1,,USGS I-4650-03,
419872,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Nashua  (2005),Nashua,8143500,Nashua River,W0485,"[approximately 1/2 mile downstream/east from covered bridge at Groton Street near abandoned railroad trestle supports, Pepperell]",River/Stream,42.66968673,-71.56776529,05-O002-04,River,SM-1186,,Routine Sample,4/13/2005,11:30:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.37,0.37,,EPA 353.1,
419874,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Nashua  (2005),Nashua,8143500,Nashua River,W0485,"[approximately 1/2 mile downstream/east from covered bridge at Groton Street near abandoned railroad trestle supports, Pepperell]",River/Stream,42.66968673,-71.56776529,05-O002-04,River,SM-1186,,Routine Sample,4/13/2005,11:30:00 AM,Flowing,Total Nitrogen,mg/L,0.85,0.85,,USGS I-4650-03,
419863,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Nashua  (2005),Nashua,8143950,Squannacook River,W0487,"[west of Townsend Road (directly across from Candice Lane), Groton]",River/Stream,42.62094186,-71.64380951,05-O002-03,River,SM-1185,,Routine Sample,4/13/2005,10:50:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.3,0.3,,EPA 353.1,
419865,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Nashua  (2005),Nashua,8143950,Squannacook River,W0487,"[west of Townsend Road (directly across from Candice Lane), Groton]",River/Stream,42.62094186,-71.64380951,05-O002-03,River,SM-1185,,Routine Sample,4/13/2005,10:50:00 AM,Flowing,Total Nitrogen,mg/L,0.54,0.54,,USGS I-4650-03,
419881,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Nashua  (2005),Nashua,8143500,Nashua River,W0496,"[Route 111/119, Pepperell/Groton]",River/Stream,42.62647657,-71.59314962,05-O002-05,River,SM-1187,,Routine Sample,4/13/2005,11:50:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.37,0.37,,EPA 353.1,
419883,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Nashua  (2005),Nashua,8143500,Nashua River,W0496,"[Route 111/119, Pepperell/Groton]",River/Stream,42.62647657,-71.59314962,05-O002-05,River,SM-1187,,Routine Sample,4/13/2005,11:50:00 AM,Flowing,Total Nitrogen,mg/L,0.91,0.91,,USGS I-4650-03,
419854,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Nashua  (2005),Nashua,8143500,Nashua River,W0681,"[""abandoned bridge"" (Atherton Bridge) near current Bolton Road bridge, Lancaster.]",River/Stream,42.44473811,-71.67198789,05-O002-02,River,SM-1184,,Routine Sample,4/13/2005,9:45:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.57,0.57,,EPA 353.1,
419856,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Nashua  (2005),Nashua,8143500,Nashua River,W0681,"[""abandoned bridge"" (Atherton Bridge) near current Bolton Road bridge, Lancaster.]",River/Stream,42.44473811,-71.67198789,05-O002-02,River,SM-1184,,Routine Sample,4/13/2005,9:45:00 AM,Flowing,Total Nitrogen,mg/L,0.92,0.92,,USGS I-4650-03,
419890,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Chicopee (2005),Chicopee,3626275,Sevenmile River,W0490,"[Cooney Road at USGS flow gaging station #01175670, Spencer]",River/Stream,42.26477944,-72.00491606,05-L001-01,River,SM-1189,,Routine Sample,4/20/2005,9:00:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.06,0.06,,EPA 353.1,
419892,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Chicopee (2005),Chicopee,3626275,Sevenmile River,W0490,"[Cooney Road at USGS flow gaging station #01175670, Spencer]",River/Stream,42.26477944,-72.00491606,05-L001-01,River,SM-1189,,Routine Sample,4/20/2005,9:00:00 AM,Flowing,Total Nitrogen,mg/L,0.3,0.3,,USGS I-4650-03,
419926,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Chicopee (2005),Chicopee,3625450,Quaboag River,W0491,"[east of Route 67, (near USGS flow gaging station #01176000), Palmer/Brimfield]",River/Stream,42.18142994,-72.26354268,05-L001-05,River,SM-1194,,Routine Sample,4/20/2005,11:40:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.04,0.04,,EPA 353.1,
419928,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Chicopee (2005),Chicopee,3625450,Quaboag River,W0491,"[east of Route 67, (near USGS flow gaging station #01176000), Palmer/Brimfield]",River/Stream,42.18142994,-72.26354268,05-L001-05,River,SM-1194,,Routine Sample,4/20/2005,11:40:00 AM,Flowing,Total Nitrogen,mg/L,0.39,0.39,,USGS I-4650-03,
419917,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Chicopee (2005),Chicopee,3626500,Ware River,W0492,"[Route 32 at Gibbs Crossing, Ware]",River/Stream,42.23872578,-72.285755,05-L001-04,River,SM-1192,SM-1193,Duplicate,4/20/2005,11:12:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.05,0.05,,EPA 353.1,
419919,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Chicopee (2005),Chicopee,3626500,Ware River,W0492,"[Route 32 at Gibbs Crossing, Ware]",River/Stream,42.23872578,-72.285755,05-L001-04,River,SM-1192,SM-1193,Duplicate,4/20/2005,11:12:00 AM,Flowing,Total Nitrogen,mg/L,0.37,0.37,,USGS I-4650-03,
419908,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Chicopee (2005),Chicopee,3626525,Swift River,W0493,"[at USGS flow gaging station #01175500 west of River Road, Ware/Belchertown]",River/Stream,42.26797538,-72.33276108,05-L001-03,River,SM-1191,,Routine Sample,4/20/2005,10:41:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,<0.02,-0.02,,EPA 353.1,
419910,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Chicopee (2005),Chicopee,3626525,Swift River,W0493,"[at USGS flow gaging station #01175500 west of River Road, Ware/Belchertown]",River/Stream,42.26797538,-72.33276108,05-L001-03,River,SM-1191,,Routine Sample,4/20/2005,10:41:00 AM,Flowing,Total Nitrogen,mg/L,0.15,0.15,,USGS I-4650-03,
419899,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Chicopee (2005),Chicopee,3626500,Ware River,W0494,"[south of Route 122 at weir downstream of Shaft #8 water supply intake, Barre]",River/Stream,42.39121389,-72.0645552,05-L001-02,River,SM-1190,,Routine Sample,4/20/2005,9:41:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,<0.02,-0.02,,EPA 353.1,
419901,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: Chicopee (2005),Chicopee,3626500,Ware River,W0494,"[south of Route 122 at weir downstream of Shaft #8 water supply intake, Barre]",River/Stream,42.39121389,-72.0645552,05-L001-02,River,SM-1190,,Routine Sample,4/20/2005,9:41:00 AM,Flowing,Total Nitrogen,mg/L,0.43,0.43,,USGS I-4650-03,
419953,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: French & Quinebaug (2005),Quinebaug,4128875,Quinebaug River,W0600,"[Route 197 bridge, Thompson, Connecticut]",River/Stream,42.02202663,-71.9543561,05-M002-03,River,SM-1198,,Routine Sample,4/27/2005,10:20:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.08,0.08,,EPA 353.1,
419955,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: French & Quinebaug (2005),Quinebaug,4128875,Quinebaug River,W0600,"[Route 197 bridge, Thompson, Connecticut]",River/Stream,42.02202663,-71.9543561,05-M002-03,River,SM-1198,,Routine Sample,4/27/2005,10:20:00 AM,Flowing,Total Nitrogen,mg/L,0.39,0.39,,USGS I-4650-03,
419935,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: French & Quinebaug (2005),Quinebaug,4128875,Quinebaug River,W0601,"[Holland Road bridge, Sturbridge]",River/Stream,42.10956147,-72.11856925,05-M002-01,River,SM-1196,,Routine Sample,4/27/2005,8:55:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.05,0.05,,EPA 353.1,
419937,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: French & Quinebaug (2005),Quinebaug,4128875,Quinebaug River,W0601,"[Holland Road bridge, Sturbridge]",River/Stream,42.10956147,-72.11856925,05-M002-01,River,SM-1196,,Routine Sample,4/27/2005,8:55:00 AM,Flowing,Total Nitrogen,mg/L,0.31,0.31,,USGS I-4650-03,
419962,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: French & Quinebaug (2005),French,4230075,French River,W0602,"[Oxford Avenue/Pleasant Street, Dudley/Webster  (near USGS flow gaging station #01125000)]",River/Stream,42.05094532,-71.88507359,05-M002-04,River,SM-1199,SM-1200,Duplicate,4/27/2005,10:45:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.11,0.11,,EPA 353.1,
419964,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: French & Quinebaug (2005),French,4230075,French River,W0602,"[Oxford Avenue/Pleasant Street, Dudley/Webster  (near USGS flow gaging station #01125000)]",River/Stream,42.05094532,-71.88507359,05-M002-04,River,SM-1199,SM-1200,Duplicate,4/27/2005,10:45:00 AM,Flowing,Total Nitrogen,mg/L,0.42,0.42,,USGS I-4650-03,
419944,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: French & Quinebaug (2005),Quinebaug,4129125,Cady Brook,W0615,"[Route 169 bridge (near pipeline crossing), Charlton]",River/Stream,42.11947322,-72.00870444,05-M002-02,River,SM-1197,,Routine Sample,4/27/2005,9:40:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.39,0.39,,EPA 353.1,
419946,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,SMART: French & Quinebaug (2005),Quinebaug,4129125,Cady Brook,W0615,"[Route 169 bridge (near pipeline crossing), Charlton]",River/Stream,42.11947322,-72.00870444,05-M002-02,River,SM-1197,,Routine Sample,4/27/2005,9:40:00 AM,Flowing,Total Nitrogen,mg/L,0.72,0.72,,USGS I-4650-03,
418552,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,Buzzards Bay (2005),Buzzards Bay,9560200,Copicut River,W1365,"[just downstream of the driveway to the Rod and Gun Club of New Bedford, east off North Hixville Road, Dartmouth (primary outlet at guardrail)]",River/Stream,41.69283317,-71.03319491,05-E002-10,River,95-0021,,Routine Sample,5/3/2005,12:22:00 PM,Flowing,Total Nitrogen,mg/L,0.41,0.41,,USGS I-4650-03,
418561,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,Buzzards Bay (2005),Buzzards Bay,9560175,Shingle Island River,W1366,"[Flag Swamp Road, Dartmouth]",River/Stream,41.70943898,-71.00445926,05-E002-11,River,95-0023,95-0024,Duplicate,5/3/2005,1:07:00 PM,Flowing,Total Nitrogen,mg/L,0.42,0.42,,USGS I-4650-03,
418543,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,Buzzards Bay (2005),Buzzards Bay,9560175,Shingle Island River,W1367,"[Hixville Road, Dartmouth]",River/Stream,41.66995111,-71.02512143,05-E002-09,River,95-0019,,Routine Sample,5/3/2005,12:05:00 PM,Flowing,Total Nitrogen,mg/L,0.45,0.45,,USGS I-4650-03,
418516,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,Buzzards Bay (2005),Buzzards Bay,9560025,East Branch Westport River,W1368,"[upstream from Forge Pond, approximately 700 feet from Forge Road, Westport]",River/Stream,41.63101976,-71.05122871,05-E002-06,River,95-0013,,Routine Sample,5/3/2005,11:04:00 AM,Flowing,Total Nitrogen,mg/L,0.49,0.49,,USGS I-4650-03,
418507,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,Buzzards Bay (2005),Buzzards Bay,9560025,East Branch Westport River,W1369,"[just upstream at Old County Road, Westport]",River/Stream,41.620936,-71.05967996,05-E002-05,River,95-0011,,Routine Sample,5/3/2005,10:45:00 AM,Flowing,Total Nitrogen,mg/L,0.62,0.62,,USGS I-4650-03,
418534,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,Buzzards Bay (2005),Buzzards Bay,9560150,Bread And Cheese Brook,W1370,"[Route 6, Westport]",River/Stream,41.6534391,-71.07161149,05-E002-08,River,95-0017,,Routine Sample,5/3/2005,11:43:00 AM,Flowing,Total Nitrogen,mg/L,0.69,0.69,,USGS I-4650-03,
418525,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,Buzzards Bay (2005),Buzzards Bay,9560150,Bread And Cheese Brook,W1371,"[American Legion Highway (Route 177), Westport]",River/Stream,41.63417275,-71.0626189,05-E002-07,River,95-0015,,Routine Sample,5/3/2005,11:24:00 AM,Flowing,Total Nitrogen,mg/L,0.83,0.83,,USGS I-4650-03,
418489,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,Buzzards Bay (2005),Buzzards Bay,9560075,Snell Creek,W1372,"[Drift Road, Westport]",River/Stream,41.58837385,-71.07853485,05-E002-03,River,95-0007,,Routine Sample,5/3/2005,10:00:00 AM,Flowing,Total Nitrogen,mg/L,0.95,0.95,,USGS I-4650-03,
418480,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,Buzzards Bay (2005),Buzzards Bay,9560075,Snell Creek,W1373,"[Marcus' Bridge (near Snell Corner), Westport]",River/Stream,41.58674671,-71.07572146,05-E002-02,River,95-0003,95-0004,Duplicate,5/3/2005,9:35:00 AM,Flowing,Total Nitrogen,mg/L,0.87,0.87,,USGS I-4650-03,
418498,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,10-Jan-18,Buzzards Bay (2005),Buzzards Bay,9560125,Kirby Brook,W1374,"[Drift Road, Westport]",River/Stream,41.60050153,-71.07337053,05-E002-04,River,95-0009,,Routine Sample,5/3/2005,10:15:00 AM,Flowing,Total Nitrogen,mg/L,0.69,0.69,,USGS I-4650-03,
