Lat,Long,NO3,TN,NO3_n,TN_n,dataset,year_start,year_end,years_of_obs,systemtype,siteinfo,TN_imp,NO3_imp
41.99860448,-70.73007,0.03,0.65,2,2,WPP,2011,2011,1,lentic,"South Coastal | Halls Brook | River/Stream | W2315 | [approximatley 90 feet downstream/east of Summer Street (3A),  Kingston]",FALSE,FALSE
41.99977266,-70.72579815,0.03,0.765,2,2,WPP,2011,2011,1,lentic,"South Coastal | Halls Brook | River/Stream | W2316 | [approximately 130 feet downstream/east of Maple Street, Kingston (downstream of Maple Street Dam, National Id MA02132)]",FALSE,FALSE
41.99609561,-70.72311164,0.55,0.89,1,1,WPP,2011,2011,1,lentic,"South Coastal | Jones River | River/Stream | W2318 | [at railroad bridge approximately 1000 feet upstream of Route 3, east of Landing Road, Kingston]",FALSE,FALSE
41.98783357,-70.70786751,0.48,0.765,2,2,WPP,2011,2011,1,lentic,"South Coastal | Smelt Brook | River/Stream | W2319 | [approximately 200 feet downstream of Main Street (Route 3A), Kingston]",FALSE,FALSE
41.9979183,-70.72218147,0.04,0.78,1,1,WPP,2011,2011,1,lentic,"South Coastal | Halls Brook | River/Stream | W2320 | [approximately 60 feet upstream of confluence with Jones River, just downstream at Landing Road, Kingston]",FALSE,FALSE
41.99717794,-70.72120689,0.26,0.88,1,1,WPP,2011,2011,1,lentic,"South Coastal | Jones River | River/Stream | W2321 | [Route 3, Kingston]",FALSE,FALSE
41.98654008,-70.69885818,0.41,0.67,1,1,WPP,2011,2011,1,lentic,"South Coastal | Unnamed Tributary | River/Stream | W2323 | [unnamed tributary to Duxbury Bay approximately 80 feet upstream of confluence with bay, south of Gray Beach, off Gray Beach Road, Kingston (not visible on USGS 1977 Plymouth quadrangle)]",FALSE,FALSE
41.90037801,-71.09399859,0.19666666666666668,0.6366666666666666,3,3,WPP,2013,2019,7,lentic,"Taunton | Mill River | River/Stream | W2372 | [approximately 220 feet downstream/southeast from Route 44 (Winthrop Street), Taunton]",FALSE,FALSE
41.95255141,-71.22476066,0.2725,0.5660000000000001,4,5,WPP,2013,2013,1,lentic,"Taunton | Wading River | River/Stream | W2373 | [approximately 340 feet upstream/northwest from Route 123 (West Main Street), Norton]",FALSE,FALSE
41.72789933,-70.79814166,0.06,0.7766666666666666,2,3,WPP,2013,2013,1,lentic,"Buzzards Bay | Doggett Brook | River/Stream | W2374 | [approximately 2380 feet upstream/southwest from Route 105 (Marion Road/Front Street), Rochester/Marion]",FALSE,FALSE
42.0184717,-70.92252609,0.27,0.842,4,5,WPP,2013,2013,1,lentic,"Taunton | Satucket River | River/Stream | W2375 | [approximately 1840 feet downstream/west from Washington Street, East Bridgewater]",FALSE,FALSE
41.74470234,-71.2482622,1.5266666666666666,2.375,3,4,WPP,2013,2013,1,lentic,"Mount Hope Bay (Shore) | Kickamuit River | River/Stream | W2376 | [approximately 1630 feet upstream/east from Bushee Road, Swansea]",FALSE,FALSE
42.06112594,-71.2165861,0.31,0.66,9,10,WPP,2013,2019,7,lentic,"Taunton | Rumford River | River/Stream | W2377 | [approximately 675 feet downstream/south from Cocasset Street, Foxborough]",FALSE,FALSE
42.08257418,-71.03007602,0.78,0.995,2,2,WPP,2013,2013,1,lentic,"Taunton | Salisbury Brook | River/Stream | W2378 | [west of Carleton Street, just upstream/south of Ellsworth Street, Brockton]",FALSE,FALSE
41.90743834,-70.97991603,0.456,0.876,5,5,WPP,2013,2013,1,lentic,"Taunton | Puddingshear Brook | River/Stream | W2379 | [approximately 335 feet downstream/southwest from Clayton Road, Middleborough]",FALSE,FALSE
41.84611359,-71.2625509,0.302,0.798,5,5,WPP,2013,2013,1,lentic,"Narragansett Bay (Shore) | Palmer River | River/Stream | W2380 | [approximately 830 feet upstream/east from Danforth Street, Rehoboth]",FALSE,FALSE
41.98836801,-71.03545292,0.30333333333333334,0.7375,3,4,WPP,2013,2013,1,lentic,Taunton | Hockomock River | River/Stream | W2381 | [at the West Bridgewater/Bridgewater border approximately 600 feet from the confluence with Town River],FALSE,FALSE
41.75570188,-70.9831251,0.02666666666666667,0.5825,3,4,WPP,2013,2013,1,lentic,"Taunton | Fall Brook | River/Stream | W2382 | [approximately 5220 feet upstream/south from Chace Road, Freetown]",FALSE,FALSE
41.80069261,-71.30434109,1.2866666666666666,2.45,3,4,WPP,2013,2013,1,lentic,"Narragansett Bay (Shore) | Clear Run Brook | River/Stream | W2383 | [approximately 1750 feet downstream/southeast from Miller Street, Seekonk]",FALSE,FALSE
42.01558538,-71.05266156,0.6325,0.902,4,5,WPP,2013,2013,1,lentic,"Taunton | Hockomock River | River/Stream | W2384 | [approximately 770 feet downstream/west from Manley Street, West Bridgewater]",FALSE,FALSE
42.24343046,-71.09437763,0.22,0.72,3,4,WPP,2013,2013,1,lentic,"Neponset | Pine Tree Brook | River/Stream | W2385 | [approximately 500 feet upstream/south from Canton Avenue, Milton]",FALSE,FALSE
42.06811651,-70.91424154,0.2575,0.6900000000000001,4,5,WPP,2013,2013,1,lentic,"Taunton | Shumatuscacant River | River/Stream | W2386 | [approximately 3200 feet upstream/northwest of Route 27 (Franklin Street), Whitman]",FALSE,FALSE
41.7773089,-71.19253246,0.13333333333333333,1.2,3,4,WPP,2013,2013,1,lentic,"Mount Hope Bay (Shore) | Cole River | River/Stream | W2387 | [approximately 2200 feet upstream/east from Hortonville Road, Swansea]",FALSE,FALSE
41.67967123,-70.84082513,0.1825,0.812,4,5,WPP,2013,2013,1,lentic,"Buzzards Bay | Mattapoisett River | River/Stream | W2388 | [approximately 5250 feet upstream/north of Acushnet Road, Mattapoisett (approximately 350 feet upstream of confluence of unnamed tributary, outlet of Tinkham Pond)]",FALSE,FALSE
41.9093812,-71.0981243,0.13,0.6,5,5,WPP,2013,2013,1,lentic,"Taunton | Mill River | River/Stream | W2389 | [approximately 2800 feet upstream/north of Route 140 (Washington Street), Taunton]",FALSE,FALSE
42.49511888,-71.1361368,0.62,0.89,2,3,WPP,2013,2013,1,lentic,"Mystic | Unnamed Tributary | River/Stream | W2390 | [unnamed tributary to the Aberjona River approximately 700 feet downstream/east of Wildwood Road, Woburn (where stream exits culvert under parking area/driveway)]",FALSE,FALSE
41.64357833,-70.45336867,0.14,0.85,4,5,WPP,2013,2013,1,lentic,"Cape Cod | Santuit River | River/Stream | W2391 | [east of Route 130, approximately 1400 feet downstream/south of the outlet of Santuit Pond, Mashpee]",FALSE,FALSE
41.70289295,-70.10477526,0.215,0.415,2,2,WPP,2013,2013,1,lentic,"Cape Cod | Herring River | River/Stream | W2392 | [approximately 1400 feet upstream/north of Route 6 (Mid Cape Highway), Harwich]",FALSE,FALSE
41.98949513,-71.1737167,0.6175,1.038,4,5,WPP,2013,2013,1,lentic,"Taunton | Unnamed Tributary | River/Stream | W2393 | [unnamed tributary to Canoe River, south of Interstate 495, approximately 430 feet downstream/southeast of Newcomb Street, Norton]",FALSE,FALSE
41.64180645,-71.0764565,1.3,2.4,1,1,WPP,2013,2013,1,lentic,"Buzzards Bay | Unnamed Tributary | River/Stream | W2394 | [unnamed tributary to Bread and Cheese Brook approximately 75 feet downstream/east of Gifford Road, Westport]",FALSE,FALSE
42.2422342,-70.85910564,0.6333333333333333,1.1225,3,4,WPP,2013,2013,1,lentic,"Weymouth & Weir | Weir River | River/Stream | W2395 | [approximately 110 feet upstream/south of Route 228 (East Street), Hingham]",FALSE,FALSE
41.8814227,-70.90942651,0.028,0.428,5,5,WPP,2013,2013,1,lentic,"Taunton | Nemasket River | River/Stream | W2396 | [approximately 1500 feet downstream/north of Interstate 495, Middleborough]",FALSE,FALSE
41.72740826,-70.85635593,0.2125,0.716,4,5,WPP,2013,2013,1,lentic,"Buzzards Bay | Mattapoisett River | River/Stream | W2397 | [approximately 3350 feet upstream/north of New Bedford Road, Rochester]",FALSE,FALSE
41.8647818,-71.22918554,0.12,0.8300000000000001,3,3,WPP,2013,2013,1,lentic,"Narragansett Bay (Shore) | East Branch (Palmer River) | River/Stream | W2398 | [approximately 1600 feet upstream/north from Williams Street, Rehoboth]",FALSE,FALSE
42.08658274,-70.75694672,0.49333333333333335,0.8475,3,4,WPP,2013,2013,1,lentic,"South Coastal | Pudding Brook | River/Stream | W2399 | [approximately 175 feet upstream/north from Spring Street, Pembroke]",FALSE,FALSE
41.9325177,-71.07757733,0.278,1.114,5,5,WPP,2013,2013,1,lentic,"Taunton | Pine Swamp Brook | River/Stream | W2400 | [approximately 1770 feet downstream/east from Route 138 (Broadway), Raynham]",FALSE,FALSE
42.00502696,-71.21344675,0.49,0.7875,7,8,WPP,2013,2019,7,lentic,"Taunton | Rumford River | River/Stream | W2402 | [approximately 1450 feet upstream/north from the Route 140 ramp to Route 495 north bound, Mansfield]",FALSE,FALSE
42.19947614,-70.86206928,0.6,1.475,3,4,WPP,2013,2013,1,lentic,"Weymouth & Weir | Accord Brook | River/Stream | W2403 | [approximately 2250 feet upstream/south from South Pleasant Street, Hingham]",FALSE,FALSE
41.63338435,-70.98602228,0.165,1.22,2,3,WPP,2013,2013,1,lentic,"Buzzards Bay | Paskamanset River | River/Stream | W2404 | [approximately 2500 feet downstream/south from Route 6 (State Road), Dartmouth]",FALSE,FALSE
41.99746222,-70.95386851,0.92,1.7375,7,8,WPP,2013,2019,7,lentic,"Taunton | Town River | River/Stream | W2405 | [approximately 25 feet upstream/west from Hayward Street, Bridgewater]",FALSE,FALSE
42.0754278,-71.00963849,1.1425,1.44,4,5,WPP,2013,2013,1,lentic,"Taunton | Salisbury Plain River | River/Stream | W2406 | [approximately 1300 feet downstream/south from Grove Street, Brockton]",FALSE,FALSE
41.94945845,-71.17552595,0.18,0.5800000000000001,4,5,WPP,2013,2013,1,lentic,"Taunton | Wading River | River/Stream | W2407 | [approximately 1150 feet downstream/northeast from Route 140 (Taunton Avenue), Norton]",FALSE,FALSE
41.83058753,-71.32993703,0.2825,1.02,4,5,WPP,2013,2013,1,lentic,"Narragansett Bay (Shore) | Runnins River | River/Stream | W2408 | [approximately 50 feet downstream/southwest from Arcade Avenue, Seekonk (upstream of unnamed tributary on northwestern bank)]",FALSE,FALSE
41.562812,-71.133855,0.154,0.8385714285714286,5,7,WPP,2014,2016,3,lentic,"Buzzards Bay | West Branch Westport River | River/Stream | W2411 | [east of Route 81, Tiverton RI approximately 3500 feet upstream of the inlet of Grays Mill Pond, Little Compton, Rhode Island]",FALSE,FALSE
41.77444,-71.08528,0.02,0.4075,4,4,WPP,2013,2013,1,lentic,"Taunton | Rattlesnake Brook | River/Stream | W2412 | [approximately 570 feet upstream/east from Route 24/79 (Amvets Memorial Highway), Freetown]",FALSE,FALSE
41.99920583,-70.83047126,0.01,0.32,0,1,WPP,2016,2016,1,lentic,"Taunton | Monponsett Pond | Lake | W2450 | [East Basin, approximately 15 feet from shore at boat ramp west off Route 36, Halifax]",FALSE,TRUE
41.77254787,-71.08494839,0.0384,0.34833333333333333,10,12,WPP,2015,2019,5,lentic,"Taunton | Rattlesnake Brook | River/Stream | W2466 | [approximately 1300 feet upstream/east from Route 24/79 (Amvets Memorial Highway), Freetown]",FALSE,FALSE
42.2247791,-71.4776709,0.246,0.904,5,5,WPP,2015,2015,1,lentic,"Concord (SuAsCo) | Cold Spring Brook | River/Stream | W2508 | [approximately 340 feet upstream/south of Clinton Street, Hopkinton]",FALSE,FALSE
42.1049813,-71.4584048,3.4,4.1,1,1,WPP,2015,2015,1,lentic,"Charles | Charles River | River/Stream | W2509 | [approximately 1000 feet upstream/south of Route 495, Bellingham]",FALSE,FALSE
42.4276412,-71.4854492,0.19,0.67,1,1,WPP,2015,2015,1,lentic,"Concord (SuAsCo) | Assabet Brook | River/Stream | W2511 | [west of White Pond Road, Stow approximately 4200 feet upstream of mouth at confluence with Assabet River, Stow]",FALSE,FALSE
42.3049376,-71.2338344,2.0575,2.25,4,4,WPP,2015,2015,1,lentic,"Charles | Hurd Brook | River/Stream | W2514 | [approximately 800 feet downstream/east of Webster Street, Needham]",FALSE,FALSE
42.3900984,-71.1967182,0.33,0.82,1,1,WPP,2015,2015,1,lentic,"Charles | Beaver Brook | River/Stream | W2518 | [approximately 160 feet downstream/south of Trapelo Road, Waltham/Belmont]",FALSE,FALSE
42.4958058,-71.0387409,0.244,0.858,5,5,WPP,2015,2015,1,lentic,"North Coastal | Saugus River | River/Stream | W2519 | [approximately 1600 feet downstream/south of Route 129, Saugus]",FALSE,FALSE
42.1217687,-71.3654398,0.07,0.482,5,5,WPP,2015,2015,1,lentic,"Charles | Mill River | River/Stream | W2530 | [approximately 250 feet upstream/south of Miller Street, Norfolk]",FALSE,FALSE
42.494062,-71.2559826,0.14250000000000002,0.745,4,4,WPP,2015,2015,1,lentic,"Shawsheen | Spring Brook | River/Stream | W2535 | [approximately 250 feet upstream of mouth at confluence with Shawsheen River, Bedford]",FALSE,FALSE
42.3193238,-71.3955834,0.035,0.6375,4,4,WPP,2015,2015,1,lentic,"Concord (SuAsCo) | Unnamed Tributary | River/Stream | W2536 | [unnamed tributary to Sudbury River locally known as 'Cochituate Brook', approximately 800 feet upstream of School Street (Route 126), Framingham]",FALSE,FALSE
42.1870159,-71.3758224,0.109,0.838,5,5,WPP,2015,2015,1,lentic,"Charles | Bogastow Brook | River/Stream | W2537 | [approximately 800 feet downstream/north of Orchard Street, Millis]",FALSE,FALSE
42.3248507,-71.435293,0.16999999999999998,1.143333333333333,3,3,WPP,2015,2015,1,lentic,"Concord (SuAsCo) | Unnamed Tributary | River/Stream | W2546 | [unnamed tributary to Dunsdell Brook, approximately 750 feet upstream/north of Frost Street, Framingham]",FALSE,FALSE
42.2865424,-71.412718,0.04,0.75,2,6,WPP,2017,2017,1,lentic,"Concord (SuAsCo) | Gleasons Pond | Lake | W2668 | [index site, Framingham]",FALSE,FALSE
42.4102831,-71.2674529,0.04,1.065,2,4,WPP,2017,2017,1,lentic,"Charles | Cambridge Reservoir | Lake | W2670 | [index site, southern end of reservoir, Waltham]",FALSE,FALSE
42.39611,-71.4949986,0.0475,0.5750000000000001,4,4,WPP,2017,2017,1,lentic,"Concord (SuAsCo) | Boons Pond | Lake | W2672 | [index site, south central lobe, Stow]",FALSE,FALSE
42.495176,-71.0050255,0.1,0.7150000000000001,2,4,WPP,2017,2017,1,lentic,"North Coastal | Walden Pond | Lake | W2701 | [index site, Saugus]",FALSE,FALSE
42.4446923,-71.1158183,0.04,0.2125,2,4,WPP,2017,2017,1,lentic,"Mystic | South Reservoir | Lake | W2704 | [index site, Medford]",FALSE,FALSE
42.4607823,-71.4322555,0.04,1.8533333333333333,2,6,WPP,2017,2017,1,lentic,"Concord (SuAsCo) | Barkers Pond | Lake | W2706 | [index site, Acton]",FALSE,FALSE
41.7254646,-70.0397423,0.04,0.8316666666666667,3,6,WPP,2018,2018,1,lentic,"Cape Cod | Mill Pond | Lake | W2773 | [Mill Pond, index site, Harwich/Brewster]",FALSE,FALSE
41.671546,-71.126475,0.04,0.5083333333333333,3,6,WPP,2018,2018,1,lentic,"Mount Hope Bay (Shore) | South Watuppa Pond | Lake | W2775 | [index site, Fall River/Westport]",FALSE,FALSE
42.11454642,-70.97910126,0.04,0.73,3,6,WPP,2018,2018,1,lentic,"Taunton | Cleveland Pond | Lake | W2778 | [index site, in southern lobe near the Ames Pond Dam (NAT ID: MA00347), Abington]",FALSE,FALSE
42.006179,-70.906276,0.045,0.7575000000000001,2,4,WPP,2018,2018,1,lentic,"Taunton | Robbins Pond | Lake | W2780 | [index site, off eastern tip of Osceola Island, East Bridgewater]",FALSE,FALSE
41.9207192,-70.6654059,0.04,0.5366666666666666,3,6,WPP,2018,2018,1,lentic,"South Coastal | Cooks Pond | Lake | W2783 | [index site, southern lobe, Plymouth]",FALSE,FALSE
41.811935,-70.5766951,0.04,0.3866666666666667,3,6,WPP,2018,2018,1,lentic,"South Coastal | Island Pond | Lake | W2787 | [index site, Plymouth]",FALSE,FALSE
41.804909,-70.611966,0.04,0.2675,2,4,WPP,2018,2018,1,lentic,"Buzzards Bay | Ezekiel Pond | Lake | W2789 | [index site, Plymouth]",FALSE,FALSE
41.75446,-70.79039,0.04,0.375,1,2,WPP,2018,2018,1,lentic,"Buzzards Bay | Marys Pond | Lake | W2791 | [index site, Rochester]",FALSE,FALSE
41.852937,-70.614673,0.04,0.32166666666666666,3,6,WPP,2018,2018,1,lentic,"Buzzards Bay | Halfway Pond | Lake | W2796 | [index site, eastern lobe, Plymouth]",FALSE,FALSE
41.620352,-70.56532,0.04,0.5983333333333334,3,6,WPP,2018,2018,1,lentic,"Cape Cod | Coonamessett Pond | Lake | W2798 | [index site, Falmouth]",FALSE,FALSE
41.6671004,-70.4441491,0.44333333333333336,0.6633333333333333,3,6,WPP,2018,2018,1,lentic,"Cape Cod | Long Pond | Lake | W2805 | [index site, west of Santuit Newton Road, Barnstable]",FALSE,FALSE
41.671039,-70.393715,0.06333333333333334,0.6666666666666666,3,6,WPP,2018,2018,1,lentic,"Cape Cod | Shubael Pond | Lake | W2808 | [index site, Barnstable]",FALSE,FALSE
41.703389,-69.986116,0.04,1.09,3,6,WPP,2018,2018,1,lentic,"Cape Cod | Stillwater Pond | Lake | W2810 | [index site, Chatham]",FALSE,FALSE
41.7024219,-70.1327421,0.04,0.15833333333333333,3,6,WPP,2018,2018,1,lentic,"Cape Cod | White Pond | Lake | W2812 | [index site, Dennis/Harwich]",FALSE,FALSE
41.9641053,-70.0077192,0.04,0.37,3,6,WPP,2018,2018,1,lentic,"Cape Cod | Williams Pond | Lake | W2814 | [index site, Wellfleet]",FALSE,FALSE
41.99230816,-71.04277391,0.162,0.646,5,5,WPP,2019,2019,1,lentic,"Taunton | Hockomock River | River/Stream | W2829 | [Maple Street, West Bridgewater]",FALSE,FALSE
42.01901335,-71.12591191,0.378,0.7,5,5,WPP,2019,2019,1,lentic,"Taunton | Mulberry Meadow Brook | River/Stream | W2830 | [Highland Street, Easton]",FALSE,FALSE
41.99502786,-70.97075555,0.18,0.96,1,1,WPP,2019,2019,1,lentic,"Taunton | Town River | River/Stream | W2831 | [approximately 900 feet downstream/east of Broad Street (Route 18), Bridgewater]",FALSE,FALSE
41.9780221,-71.13417172,0.1408,0.508,5,5,WPP,2019,2019,1,lentic,"Taunton | Mulberry Meadow Brook | River/Stream | W2832 | [Plain Street, Norton]",FALSE,FALSE
41.98177507,-71.16118832,0.514,0.91,5,5,WPP,2019,2019,1,lentic,"Taunton | Canoe River | River/Stream | W2833 | [Route 495 southbound exit ramp to Route 123 (Eastman Street), Norton]",FALSE,FALSE
41.96932455,-70.88343597,0.189,0.61,5,5,WPP,2019,2019,1,lentic,"Taunton | Winnetuxet River | River/Stream | W2834 | [River Street, Halifax]",FALSE,FALSE
41.946818,-71.16067131,0.2014,0.518,5,5,WPP,2019,2019,1,lentic,"Taunton | Threemile River | River/Stream | W2835 | [Crane Street, Norton]",FALSE,FALSE
41.94881614,-70.96826996,2.2,2.9,1,1,WPP,2019,2019,1,lentic,"Taunton | Sawmill Brook | River/Stream | W2836 | [Bedford Street, (Route 18, 28), Bridgewater]",FALSE,FALSE
42.40999949,-71.151994,0.1594,0.634,5,5,WPP,2019,2019,1,lentic,"Mystic | Spy Pond | Lake | W2837 | [deep hole, northern lobe, Arlington]",FALSE,FALSE
41.83523239,-71.13593516,0.482,0.83,5,5,WPP,2019,2019,1,lentic,"Taunton | Segreganset River | River/Stream | W2838 | [south off Karen Road, Dighton]",FALSE,FALSE
42.40600014,-71.15899647,0.0619,1.039,10,10,WPP,2019,2019,1,lentic,"Mystic | Spy Pond | Lake | W2839 | [deep hole, southern lobe, Arlington]",FALSE,FALSE
41.94672655,-71.20083966,0.1498,0.486,5,5,WPP,2019,2019,1,lentic,"Taunton | Wading River | River/Stream | W2894 | [south of Barrows Street, approximately 125 feet downstream of confluence of Barrowsville Pond outlets, Norton]",FALSE,FALSE
41.95851534,-71.2424628,0.43666666666666665,0.9333333333333332,3,3,WPP,2019,2019,1,lentic,"Taunton | Unnamed Tributary | River/Stream | W2910 | [unnamed tributary to the Wading River, northwest off the northern end of Noyes Street, Norton]",FALSE,FALSE
41.77800443,-71.07593377,0.07975,0.4125,4,4,WPP,2019,2019,1,lentic,"Taunton | Terry Brook | River/Stream | W2911 | [approximately 350 feet upstream from inlet of Terry Brook Pond, Freetown]",FALSE,FALSE
42.18764862,-70.76850844,0.14500000000000002,1.1,4,4,WPP,2019,2019,1,lentic,"South Coastal | First Herring Brook | River/Stream | W2912 | [west of Route 3A, approximately 825 feet upstream from mouth at inlet of Tack Factory Pond, Scituate]",FALSE,FALSE
42.19862254,-70.83275,0.11,0.8125,4,4,WPP,2019,2019,1,lentic,"South Coastal | Aaron River | River/Stream | W2913 | [approximately 700 feet downstream of confluence of tributary from Bound Brook Pond, Hingham (in the Wompatuck State Park upstream of the inlet of Aaron River Reservoir)]",FALSE,FALSE
41.508049,-71.092186,0.3963981,1.09224695055,2,2,BBC,2007,2021,15,lentic,Westport River E-W Inlet 111W,FALSE,FALSE
41.600978,-70.961853,0.8983890087290323,1.476054279,31,29,BBC,1999,2022,24,lentic,Apponagansett Bay Inner AB1A,FALSE,FALSE
41.763453,-70.688604,0.0683083555,0.7588599744847059,87,85,BBC,1992,2022,31,lotic,Agawam River Estuary AG1,FALSE,FALSE
41.763612,-70.702375,0.0586108908,0.78633687195,8,8,BBC,1994,2022,29,lotic,Agawam River Estuary AG2,FALSE,FALSE
41.76261,-70.67575,0.00900140483617021,0.43892928163,94,90,BBC,1997,2022,26,lotic,Agawam River Fresh AG3,FALSE,FALSE
41.684545,-70.919456,0.313827138485,0.9316494747,60,58,BBC,1995,2022,28,lentic,Acushnet River Sawmill Pond AR0,FALSE,FALSE
41.678494,-70.91673,0.4589569006105263,1.1662674348888888,57,54,BBC,1992,2022,31,lotic,Acushnet River Estuary AR1,FALSE,FALSE
41.696408,-70.914166,0.3094847343415842,0.9546719365948454,101,97,BBC,1995,2022,28,lotic,Acushnet River Fresh ARH,FALSE,FALSE
41.73811,-70.906013,0.02400409832386363,0.6823509245,88,87,BBC,2000,2022,23,lotic,Acushnet River Fresh ARL,FALSE,FALSE
41.477378,-71.159266,0.00350175,1.0288897878,1,1,BBC,2018,2021,4,lentic,Briggs Marsh BMBB2,FALSE,FALSE
41.484079,-71.16685,0.1134567,0.8946322259,3,3,BBC,2019,2021,3,lentic,Briggs Marsh BMDB1,FALSE,FALSE
41.604595,-70.955893,1.2598795695876923,1.9962018021,65,63,BBC,2000,2022,23,lotic,Buttonwood Brook BWB1,FALSE,FALSE
41.631943,-70.953747,0.02725915299767442,1.9023778065697672,43,43,BBC,2009,2022,14,lentic,Buttonwood Brook Pond Above Zoo BWB4,FALSE,FALSE
41.561934,-71.073583,0.1321728534,1.155739631025,4,4,BBC,1992,2019,28,lotic,Westport River East Inner E69,FALSE,FALSE
41.657605,-70.819502,0.008516256,0.558823272,1,1,BBC,1992,2018,27,lentic,"Eel Pond, Mattapoisett EL1",FALSE,FALSE
41.655337,-70.821956,0.014903448,0.5715262203,1,1,BBC,1995,2016,22,lentic,"Eel Pond, Mattapoisett EL2",FALSE,FALSE
41.561375,-70.653062,0.0057998985,1.5953069215,21,21,BBC,2003,2015,13,lentic,Flume Pond FLP1,FALSE,FALSE
41.566122,-70.649209,0.00626996614363636,2.378954698292308,55,52,BBC,2000,2018,19,lentic,Gunning Point Pond GPP1,FALSE,FALSE
41.623028,-70.633754,0.1936257645,0.6614735715,3,2,BBC,2013,2016,4,lentic,Herring Brook Marsh HB3,FALSE,FALSE
41.622537,-70.63095,0.3965779899,0.861867308295,21,20,BBC,2013,2022,10,lentic,Herring Brook Marsh HB4,FALSE,FALSE
41.747371,-70.803695,0.06280952725090909,0.74901900234,55,55,BBC,2008,2022,15,lotic,Sippican River HP1,FALSE,FALSE
41.734885,-70.795771,0.05654037606,0.73289470422,10,10,BBC,2008,2010,3,lentic,Hathaway Pond HP2,FALSE,FALSE
41.733924,-70.794137,0.03093124612941176,0.735290909724,51,50,BBC,2008,2022,15,lentic,Hathaway Pond HP3,FALSE,FALSE
41.767448,-70.722141,0.01064831719677419,0.4000458922153846,93,91,BBC,1997,2022,26,lentic,Parkers Mill Pond MP1,FALSE,FALSE
41.657125,-70.834282,0.1952354264,0.8946590943662791,87,86,BBC,2000,2022,23,lotic,Mattapoisett River MR1,FALSE,FALSE
41.621049,-71.059734,0.4450663207148148,1.3375737776625,81,80,BBC,1995,2022,28,lotic,Westport River East Fresh N0,FALSE,FALSE
41.639125,-70.868114,0.26201942424,1.3034610715,5,3,BBC,1994,2013,20,lotic,Nasketucket River Estuary NR1,FALSE,FALSE
41.642827,-70.871864,0.54302255559,1.3159030021014706,70,68,BBC,1993,2022,30,lotic,Nasketucket River Fresh NR2,FALSE,FALSE
41.640893,-70.870896,0.61627330933,1.2348812217,30,29,BBC,1993,2017,25,lentic,Nasketucket River Marsh NR3,FALSE,FALSE
41.585764,-70.990227,0.3931010230170732,1.3867910844607596,82,79,BBC,2000,2022,23,lotic,Paskamansett River PKR1,FALSE,FALSE
41.677803,-70.608142,0.02282956362272727,0.61493181225,22,22,BBC,2004,2009,6,lentic,Red Brook Pond RBP1,FALSE,FALSE
41.676337,-70.610341,0.0058941456,0.3539064648,2,2,BBC,2004,2015,12,lentic,Red Brook Pond RBP2,FALSE,FALSE
41.677514,-70.61113,0.0091101528,0.4267722795,1,1,BBC,2008,2008,1,lentic,Red Brook Pond RBP3,FALSE,FALSE
41.764426,-70.63355,0.7175008155666667,1.0819496155666668,63,63,BBC,2001,2022,22,lotic,Red Brook River RBR1,FALSE,FALSE
41.766773,-70.635237,0.296292293444,0.5789074171621622,75,74,BBC,2004,2022,19,lotic,Red Brook River RBR2,FALSE,FALSE
41.66576,-70.823947,0.34819446938450704,1.07141654055,71,70,BBC,2002,2022,21,lotic,Tub Mill Brook TMB1,FALSE,FALSE
41.816615,-70.617183,0.0101055252375,1.1510355551625,8,8,BBC,2006,2008,3,lentic,White Island Pond Top WIP1,FALSE,FALSE
41.808661,-70.61745,0.01400069685,0.9486316788,8,7,BBC,2006,2008,3,lentic,White Island Pond Middle WIP2,FALSE,FALSE
41.803762,-70.630846,0.0066279373125,0.7090217337,8,8,BBC,2006,2008,3,lentic,White Island Pond Lower WIP3,FALSE,FALSE
41.765299,-70.747559999999993,0.1888710642,0.9096873826481928,87,83,BBC,1998,2022,25,lotic,Weweantic River Fresh WW0,FALSE,FALSE
41.66710556,-70.42362778,0.7935806451612903,1.198076923076923,0,0,USGS,2019,2024,5,lotic,USGS Marston Mills River 0110588332,TRUE,TRUE
